Datetima;Curah Hujan;RMM1;RMM2;Phase;Amplitude
29/05/2017;2,73;0,30675083;-1,768461;3;1,7948678
30/05/2017;0,71;0,73338318;-1,7141652;3;1,8644606
31/05/2017;0,77;1,0775679;-1,4303081;3;1,7907914
01/06/2017;0,26;1,1875851;-1,0597874;4;1,5916997
02/06/2017;0,58;1,05101;-0,5621103;4;1,1918851
03/06/2017;1,62;0,94629306;-0,003616668;4;0,94629997
04/06/2017;0,51;0,82264394;0,45374608;5;0,93948311
05/06/2017;0,94;0,54605889;0,53772223;5;0,76637167
06/06/2017;0,29;-0,13102119;0,29505053;7;0,32283336
07/06/2017;0,24;-0,20336658;0,017185733;8;0,20409143
08/06/2017;0,3;-0,32124171;-0,000157518;1;0,32124174
09/06/2017;0,29;-0,696675;-0,012758246;1;0,69679183
10/06/2017;0,34;-0,92739266;0,038748972;8;0,92820185
11/06/2017;0,6;-1,1516075;-0,14533575;1;1,1607422
12/06/2017;7,8;-1,438289;-0,43149304;1;1,5016197
13/06/2017;23,25;-1,5112339;-0,79679155;1;1,7084217
14/06/2017;0,19;-1,6334218;-0,89278632;1;1,861487
15/06/2017;0,13;-1,4584339;-0,88903886;1;1,7080455
16/06/2017;0,19;-1,2601182;-1,0458149;1;1,6375673
17/06/2017;0,82;-1,2346991;-0,91691518;1;1,5379256
18/06/2017;0,92;-1,026479;-1,0060526;1;1,4372895
19/06/2017;1,92;-0,91015822;-0,8231678;1;1,2271891
20/06/2017;2,89;-0,76010734;-0,51746601;1;0,91952932
21/06/2017;0,39;-0,5415141;-0,50534087;1;0,74067998
22/06/2017;0,31;-0,59015357;-0,39768943;1;0,71164465
23/06/2017;0,22;-0,64107424;-0,15447092;1;0,65942204
24/06/2017;1,25;-0,5460133;-0,19326182;1;0,57920688
25/06/2017;7,19;-0,12584224;-0,35050136;2;0,37240767
26/06/2017;0,59;-0,082256541;-0,55271322;2;0,55880052
27/06/2017;0,07;-0,2731449;-0,93178916;2;0,97099906
28/06/2017;0,04;-0,18512386;-1,1095046;2;1,1248428
29/06/2017;0,11;-0,01692242;-1,055653;2;1,0557886
30/06/2017;0,12;-0,037512492;-0,93970782;2;0,94045627
01/07/2017;0,12;-0,21294537;-0,92071056;2;0,94501513
02/07/2017;0,22;-0,40704432;-0,77475709;2;0,87517631
03/07/2017;0,35;-0,27333507;-0,7222113;2;0,77220541
04/07/2017;0,33;-0,032188699;-0,91012651;2;0,91069555
05/07/2017;0,03;0,19831897;-1,0262388;3;1,0452255
06/07/2017;1;0,19463062;-1,1046995;3;1,1217139
07/07/2017;5,01;0,15168466;-1,2032959;3;1,2128187
08/07/2017;1,15;0,028113943;-1,019027;3;1,0194148
09/07/2017;1,29;-0,092355177;-0,61388963;2;0,62079781
10/07/2017;0,57;-0,19343828;-0,41292021;2;0,45598406
11/07/2017;0,58;-0,071484454;-0,57488889;2;0,5793162
12/07/2017;1,38;0,073432386;-0,5751065;3;0,57977563
13/07/2017;1,27;0,3069652;-0,91691554;3;0,9669342
14/07/2017;0,09;0,36774629;-1,1327924;3;1,1909895
15/07/2017;0,11;0,54526782;-1,0724343;3;1,2030928
16/07/2017;0,14;0,77182138;-1,1019713;3;1,3453805
17/07/2017;0,2;0,83347023;-1,1989553;3;1,460194
18/07/2017;0,32;0,65671957;-0,94925517;3;1,1542816
19/07/2017;0,16;0,6400969;-0,81688595;3;1,037799
20/07/2017;0,77;0,80902815;-0,78235239;4;1,125434
21/07/2017;0,39;0,88725168;-0,51005524;4;1,0234119
22/07/2017;0,13;0,98235857;-0,40383601;4;1,062126
23/07/2017;0,18;0,97766203;-0,003304923;4;0,97766763
24/07/2017;0,32;1,1592029;0,28894672;5;1,1946722
25/07/2017;0,12;1,1086507;0,30075482;5;1,148721
26/07/2017;0,69;1,0746646;0,50687021;5;1,188201
27/07/2017;0,2;0,68677032;0,75635821;6;1,0216316
28/07/2017;0,17;0,25864509;1,1763684;6;1,2044666
29/07/2017;0,34;-0,000734537;1,2730906;7;1,2730908
30/07/2017;0,05;-0,30136245;1,0454394;7;1,0880086
31/07/2017;0,17;-0,368999;0,70769978;7;0,79812235
01/08/2017;0,6;-0,12434813;0,60021228;7;0,61295778
02/08/2017;0,3;0,44970378;0,76970863;6;0,891451
03/08/2017;0,08;0,58829218;0,86505431;6;1,0461389
04/08/2017;0,18;0,42091793;0,65192538;6;0,77600169
05/08/2017;0,19;0,25868386;0,29161382;6;0,3898153
06/08/2017;0,08;-0,084364831;0,17942269;7;0,19826731
07/08/2017;0,02;-0,36780253;0,12197597;8;0,38750076
08/08/2017;0,17;-0,65716267;-0,17800444;1;0,68084389
09/08/2017;0,11;-0,69753087;-0,19650894;1;0,72468275
10/08/2017;0,31;-0,5554232;0,018004218;8;0,55571491
11/08/2017;0,11;-0,28580862;-0,0275041;1;0,28712896
12/08/2017;0,15;-0,002800472;-0,15175737;2;0,15178321
13/08/2017;0,04;0,16077794;-0,19549066;3;0,25311291
14/08/2017;0,47;-0,034508169;-0,058621556;2;0,068024263
15/08/2017;0,44;-0,34306681;0,041269112;8;0,34554014
16/08/2017;0,49;-0,23517582;0,33670434;7;0,41070363
17/08/2017;0,41;-0,079256475;0,19876444;7;0,21398339
18/08/2017;0,6;-0,17751659;0,1162864;8;0,21221374
19/08/2017;0,17;-0,19356827;-0,062015683;1;0,20325999
20/08/2017;0,03;0,001281902;0,10534714;6;0,10535494
21/08/2017;0,04;0,088467687;-0,016163047;4;0,089932062
22/08/2017;0,04;-0,076508507;-0,18935432;2;0,20422687
23/08/2017;0,05;-0,31976908;-0,55562776;2;0,64107293
24/08/2017;0,05;-0,54099041;-0,56772679;2;0,78420937
25/08/2017;0,05;-0,47996867;-0,68612128;2;0,83733648
26/08/2017;0,07;-0,51108217;-0,89647281;2;1,0319246
27/08/2017;0,04;-0,23560046;-1,1549267;2;1,1787125
28/08/2017;0,01;0,003070648;-1,2513632;3;1,251367
29/08/2017;0;0,27356061;-0,93611532;3;0,97526783
30/08/2017;0,02;0,57650656;-0,76933128;3;0,96136904
31/08/2017;0,01;0,82936954;-0,32860678;4;0,89209652
01/09/2017;0,09;0,87204123;-0,19797772;4;0,89423209
02/09/2017;0,62;0,84533632;-0,062147528;4;0,84761769
03/09/2017;0,11;0,8788566;-0,053873736;4;0,88050628
04/09/2017;0,08;0,71533638;-0,22310401;4;0,74932075
05/09/2017;0,08;0,51461357;-0,26983461;4;0,58106613
06/09/2017;0,12;-0,00272598;-0,24240902;2;0,24242435
07/09/2017;0,02;-0,22751237;-0,099340498;1;0,24825473
08/09/2017;0,06;-0,13388947;-0,085625224;1;0,15892787
09/09/2017;0,15;-0,15569118;-0,16717236;2;0,22844329
10/09/2017;0,1;-0,16263367;-0,22004314;2;0,27362144
11/09/2017;0,08;-0,2463021;-0,49544236;2;0,55328822
12/09/2017;0,11;-0,11452715;-0,60074615;2;0,61156553
13/09/2017;0,04;0,34309825;-0,6844644;3;0,76564217
14/09/2017;0;0,78193831;-0,72492969;4;1,0662788
15/09/2017;0,1;0,84730572;-0,85870492;3;1,2063586
16/09/2017;0,17;0,73424584;-0,85675329;3;1,1283364
17/09/2017;0,04;0,59884471;-0,52946204;4;0,79934037
18/09/2017;0,02;0,37035999;-0,13482079;4;0,39413595
19/09/2017;0;0,25453731;0,16075356;5;0,30104974
20/09/2017;0,02;0,37171477;0,37036583;5;0,5247311
21/09/2017;0,08;0,35208395;0,30470735;5;0,46562827
22/09/2017;0,57;0,085684903;0,42075723;6;0,42939323
23/09/2017;0,28;-0,026436616;0,46898267;7;0,46972719
24/09/2017;0,6;-0,014059785;0,31864306;7;0,3189531
25/09/2017;0,9;-0,12790836;0,26855436;7;0,29745921
26/09/2017;0,45;-0,13887285;0,44966498;7;0,47062114
27/09/2017;0,25;-0,0265739;0,51496518;7;0,51565039
28/09/2017;0,24;0,080066331;0,61746234;6;0,62263179
29/09/2017;0,28;0,00194459;0,64199513;6;0,64199805
30/09/2017;1,09;0,009057876;0,90610826;6;0,9061535
01/10/2017;0,07;0,25274402;0,7216624;6;0,76464117
02/10/2017;0,47;0,18484898;0,40694943;6;0,44696417
03/10/2017;0,22;-0,2040419;0,002797246;8;0,20406106
04/10/2017;3,37;-0,46237695;-0,45953622;1;0,65189415
05/10/2017;15,58;-0,27745289;-0,77180988;2;0,82016498
06/10/2017;10,42;0,1951891;-0,71179789;3;0,73807526
07/10/2017;12,59;0,75298262;-0,57974374;4;0,95030814
08/10/2017;2,8;1,1039217;-0,57369071;4;1,2440916
09/10/2017;0,43;1,4615445;-0,243379;4;1,48167
10/10/2017;0,25;1,7623653;-0,22183298;4;1,7762717
11/10/2017;0,07;2,0174034;-0,18461388;4;2,0258329
12/10/2017;0,12;2,3080084;-0,077343486;4;2,309304
13/10/2017;0,11;2,5636463;0,091133967;5;2,5652657
14/10/2017;0,73;2,8316875;0,065451086;5;2,8324437
15/10/2017;5,93;3,1893549;0,39319465;5;3,2135007
16/10/2017;1,04;3,2231357;0,65535796;5;3,2890878
17/10/2017;2,72;3,0127673;1,1914735;5;3,2398112
18/10/2017;0,18;2,8823371;1,7137229;5;3,3533137
19/10/2017;0,04;2,5014393;2,0601318;5;3,2405775
20/10/2017;0,05;2,1036205;2,1417756;6;3,0020697
21/10/2017;0,46;1,614035;2,4119885;6;2,9022055
22/10/2017;0,31;1,1398256;2,5733392;6;2,8144763
23/10/2017;14,74;0,30373371;2,3729122;6;2,3922722
24/10/2017;15,62;-0,39799654;2,2542872;7;2,289151
25/10/2017;6,54;-0,49261066;2,3466132;7;2,3977611
26/10/2017;0,58;-0,64255929;2,50896;7;2,5899348
27/10/2017;0,1;-1,0443553;2,2052717;7;2,4400618
28/10/2017;0,04;-1,3303103;1,7707218;7;2,2147644
29/10/2017;0,02;-1,261277;1,486415;7;1,9494228
30/10/2017;0,01;-1,0369291;1,0143499;8;1,4505613
31/10/2017;0,12;-0,80910003;0,8104704;7;1,1452097
01/11/2017;0,3;-0,71773189;0,46197003;8;0,85355455
02/11/2017;0,56;-0,67943972;0,22630677;8;0,71613759
03/11/2017;0,48;-0,71957064;-0,25999731;1;0,76510161
04/11/2017;38,81;-0,60936695;-0,44787243;1;0,75625247
05/11/2017;1,76;-0,44922012;-0,48802415;2;0,66329956
06/11/2017;2,53;-0,18823859;-0,5798769;2;0,60966468
07/11/2017;0,25;0,088695288;-0,72787553;3;0,73325962
08/11/2017;2,61;0,47550964;-0,65021014;3;0,80553252
09/11/2017;3,22;0,80099672;-0,3610191;4;0,87859577
10/11/2017;10,56;0,81858546;-0,028957099;4;0,81909746
11/11/2017;3,57;0,88307101;0,37246203;5;0,95840615
12/11/2017;8,65;0,73387182;0,54029703;5;0,91131151
13/11/2017;11,97;0,45530289;0,4487232;5;0,63925993
14/11/2017;37,65;0,19811831;0,41581002;6;0,46059617
15/11/2017;8,99;0,12191575;0,48206943;6;0,4972468
16/11/2017;1,15;0,27366501;0,35117379;6;0,44521406
17/11/2017;13,79;0,52233082;0,21894841;5;0,56636375
18/11/2017;29,26;0,63324744;0,18258016;5;0,65904313
19/11/2017;17,47;0,48011506;0,26105931;5;0,54650015
20/11/2017;8,51;0,46080467;0,038966812;5;0,46244931
21/11/2017;26,13;0,35533226;-0,019173482;4;0,35584918
22/11/2017;0,53;0,28116429;-0,33338419;3;0,43611738
23/11/2017;46,7;0,31784475;-0,63078785;3;0,70634168
24/11/2017;4,73;0,57967639;-0,69045794;3;0,90153033
25/11/2017;8,98;0,79369593;-0,62291127;4;1,0089458
26/11/2017;1,89;1,0696037;-0,75142741;4;1,3071706
27/11/2017;4,64;1,3298465;-1,06111;4;1,7013073
28/11/2017;12,67;1,272282;-1,2889439;3;1,8110986
29/11/2017;6,9;1,2404928;-0,80838591;4;1,4806453
30/11/2017;2,19;1,6877264;-0,30495593;4;1,7150564
01/12/2017;1,66;1,7021729;-0,044413958;4;1,7027522
02/12/2017;1,32;1,9797446;0,40486252;5;2,0207181
03/12/2017;0,72;1,9350177;0,90023339;5;2,1341774
04/12/2017;9,79;1,7721282;1,0605502;5;2,0652373
05/12/2017;0,97;1,3851986;1,1289363;5;1,786973
06/12/2017;5,5;1,0428897;1,3074851;6;1,6724641
07/12/2017;5,16;0,57303745;1,3792496;6;1,4935532
08/12/2017;0,25;0,18254638;1,7369124;6;1,7464787
09/12/2017;6,27;-0,091920406;1,4539659;7;1,4568686
10/12/2017;22,97;-0,13696849;1,1424623;7;1,1506435
11/12/2017;2,4;-0,019085914;0,83653772;7;0,83675539
12/12/2017;3,39;0,14702296;0,80490041;6;0,81821781
13/12/2017;5,07;0,3258847;0,97119159;6;1,0244091
14/12/2017;5,9;0,33116895;1,3446184;6;1,3848002
15/12/2017;3,86;0,22375557;1,7776496;6;1,7916765
16/12/2017;14,12;0,022748295;1,8434802;6;1,8436205
17/12/2017;6,04;-0,28983;1,7230432;7;1,7472491
18/12/2017;9,02;-0,61672062;1,6434332;7;1,7553396
19/12/2017;25,44;-0,84480494;1,4276333;7;1,6588646
20/12/2017;8,01;-0,99050736;1,2541485;7;1,5981218
21/12/2017;11,76;-1,0594785;0,89468545;8;1,3867072
22/12/2017;4,85;-1,1040044;0,82509786;8;1,3782642
23/12/2017;10,97;-0,97407836;0,57995665;8;1,1336571
24/12/2017;10,82;-0,95763427;0,35353667;8;1,0208093
25/12/2017;13,3;-0,91771388;-0,035444547;1;0,91839808
26/12/2017;11,26;-0,86928034;-0,035366058;1;0,86999947
27/12/2017;1,1;-0,84400547;-0,15228978;1;0,85763478
28/12/2017;1,79;-1,0080585;-0,49530885;1;1,1231709
29/12/2017;8,16;-0,77727425;-0,89685214;2;1,186802
30/12/2017;12,37;-0,71270186;-1,4761374;2;1,6391844
31/12/2017;5,54;-0,65097052;-1,7974317;2;1,9116808
01/01/2018;3,14;-0,44393876;-1,6069541;2;1,6671481
02/01/2018;4,51;-0,29330477;-1,4267259;2;1,4565625
03/01/2018;0,31;-0,42633396;-1,51802;2;1,5767515
04/01/2018;1,97;-0,44470224;-1,4485096;2;1,515236
05/01/2018;7,07;-0,58529443;-1,5959452;2;1,6998855
06/01/2018;1,84;-0,67782521;-2,013113;2;2,1241636
07/01/2018;6,98;-0,5799526;-2,1559579;2;2,2325993
08/01/2018;5,04;-0,38818267;-2,1664898;2;2,2009916
09/01/2018;4,27;-0,075158835;-2,0908232;2;2,0921736
10/01/2018;6,68;0,22652698;-1,7697693;3;1,7842079
11/01/2018;32,47;0,31053272;-1,7738509;3;1,8008269
12/01/2018;16,94;0,21335761;-1,858059;3;1,8702687
13/01/2018;10,39;0,34135967;-1,7507112;3;1,7836806
14/01/2018;7,7;0,72989935;-1,8506349;3;1,9893725
15/01/2018;3,73;1,0078861;-1,7300385;3;2,0022156
16/01/2018;4,21;1,5666181;-1,5907636;3;2,2326713
17/01/2018;4,88;1,9600886;-1,3492881;4;2,3796062
18/01/2018;10,34;1,9794598;-1,3762423;4;2,410872
19/01/2018;3,96;2,0107772;-1,0244405;4;2,2567019
20/01/2018;12,74;1,9836758;-0,81224626;4;2,1435282
21/01/2018;19,78;1,9081281;-0,5297085;4;1,9802889
22/01/2018;29,13;1,7553903;-0,18075958;4;1,7646725
23/01/2018;7,07;1,7169409;0,33346361;5;1,7490237
24/01/2018;6,32;1,8648996;0,78376311;5;2,0229027
25/01/2018;24,94;1,9816059;1,2290298;5;2,3317966
26/01/2018;28,19;2,1863546;1,4720666;5;2,6357403
27/01/2018;7,37;2,417726;1,9049447;5;3,078021
28/01/2018;9,14;2,4718513;2,4166622;5;3,4569213
29/01/2018;14,58;1,9763893;3,163697;6;3,730294
30/01/2018;5,16;1,3050488;3,5726507;6;3,8035491
31/01/2018;38,38;0,69968909;3,7206075;6;3,7858269
01/02/2018;15,27;0,25492892;3,6656532;6;3,6745071
02/02/2018;12,72;-0,28658509;3,3561056;7;3,3683195
03/02/2018;7,21;-0,88864446;3,2568574;7;3,375916
04/02/2018;3,59;-1,1869627;3,3024468;7;3,5092785
05/02/2018;5,64;-1,294;3,281743;7;3,5276442
06/02/2018;0,11;-1,5451323;3,300431;7;3,6442118
07/02/2018;3,92;-1,6458524;3,2444119;7;3,6379993
08/02/2018;5,35;-1,5705069;3,0863132;7;3,4629209
09/02/2018;3,59;-1,4160571;2,7252104;7;3,0711544
10/02/2018;1,45;-1,488229;2,2799304;7;2,7226655
11/02/2018;36,67;-1,5568233;2,1918004;7;2,688436
12/02/2018;4,62;-1,3064252;2,1248958;7;2,4943793
13/02/2018;9,77;-0,95250583;1,8562901;7;2,0864036
14/02/2018;12,93;-0,91520184;1,872752;7;2,0844171
15/02/2018;6,41;-0,88301265;1,8931955;7;2,0889952
16/02/2018;6,05;-0,92632115;1,9425061;7;2,1520689
17/02/2018;8,04;-0,71713787;1,6758947;7;1,822885
18/02/2018;0,37;-0,8035906;1,2513548;7;1,4871607
19/02/2018;0,51;-1,3083916;0,71506822;8;1,4910436
20/02/2018;1,49;-1,3629222;0,22822933;8;1,3818992
21/02/2018;3,9;-1,3534981;-0,20612475;1;1,3691036
22/02/2018;1,12;-1,366286;-0,77616775;1;1,5713605
23/02/2018;9,45;-1,5251356;-1,3536655;1;2,0392275
24/02/2018;8,51;-1,5856116;-1,6088594;2;2,2588918
25/02/2018;5,42;-1,341607;-1,6994805;2;2,1652122
26/02/2018;1,57;-1,0104759;-1,7941047;2;2,0590954
27/02/2018;0,68;-0,70078611;-1,7306364;2;1,8671378
28/02/2018;1,16;-0,19579953;-1,4627155;2;1,4757622
01/03/2018;0,76;0,022617351;-1,3445482;3;1,3447385
02/03/2018;25,04;0,098603353;-1,1149383;3;1,1192899
03/03/2018;2,36;0,22918513;-1,2626983;3;1,2833288
04/03/2018;2,66;0,35630643;-1,0982392;3;1,1545924
05/03/2018;14,27;0,56423098;-1,2364362;3;1,3590921
06/03/2018;12,14;0,84297425;-1,3832606;3;1,6198814
07/03/2018;4,17;1,1927625;-1,569943;3;1,9716499
08/03/2018;4,8;1,2621713;-1,4532843;3;1,9248667
09/03/2018;0,93;1,1335882;-1,4778594;3;1,8625494
10/03/2018;1,82;0,64471686;-1,2324148;3;1,3908652
11/03/2018;6,1;0,16156182;-1,0852115;3;1,0971719
12/03/2018;1,98;0,18539502;-1,0159401;3;1,0327175
13/03/2018;10,24;0,3926436;-0,83457142;3;0,92232233
14/03/2018;1,72;0,54436415;-0,59923565;3;0,80957747
15/03/2018;3,46;0,74825162;-0,42928341;4;0,8626498
16/03/2018;13,11;0,61922461;-0,32535127;4;0,69949448
17/03/2018;0,71;0,16061641;-0,5603295;3;0,58289516
18/03/2018;34,45;0,051456224;-0,50171721;3;0,50434899
19/03/2018;0,11;0,26141956;-0,057197671;4;0,26760375
20/03/2018;0,46;0,44186378;0,15455821;5;0,46811521
21/03/2018;2,2;0,71271503;0,1984126;5;0,73981774
22/03/2018;9,11;0,77880287;-0,21164595;4;0,80704892
23/03/2018;10,07;0,79860198;-0,28342566;4;0,84740496
24/03/2018;0,29;0,53519952;0,092450246;5;0,54312575
25/03/2018;7,1;0,40819675;0,68957365;6;0,80133414
26/03/2018;0,19;0,18875033;1,1188281;6;1,1346377
27/03/2018;1,53;0,1104162;1,4300783;6;1,4343345
28/03/2018;0,18;-0,079890907;1,5741135;7;1,5761395
29/03/2018;7,93;-0,37130415;1,7155566;7;1,7552781
30/03/2018;2,29;-0,73861611;1,4469981;7;1,6246099
31/03/2018;4,7;-0,91135144;1,4047041;7;1,6744417
01/04/2018;5,33;-0,96659964;1,74535;7;1,9951344
02/04/2018;0,29;-1,1968759;1,8393563;7;2,1944802
03/04/2018;0,79;-1,791031;1,8952563;7;2,6076405
04/04/2018;0,26;-2,2912319;1,5311303;8;2,7557402
05/04/2018;0,06;-2,3751769;0,96903646;8;2,565248
06/04/2018;0,17;-2,3833575;0,33780286;8;2,4071777
07/04/2018;1,01;-2,60957;0,015551384;8;2,6096163
08/04/2018;0,06;-2,7289438;-0,17879032;1;2,7347944
09/04/2018;1,03;-2,566251;-0,18308941;1;2,5727739
10/04/2018;0,1;-2,1766536;-0,43738294;1;2,2201633
11/04/2018;0,15;-1,6459824;-0,97137314;1;1,9112363
12/04/2018;0,31;-1,2506794;-1,4188911;2;1,891415
13/04/2018;0,04;-0,71163142;-1,8214086;2;1,955492
14/04/2018;0,05;-0,47407728;-2,0089233;2;2,0641031
15/04/2018;0,15;-0,089890875;-1,9017907;2;1,903914
16/04/2018;2,03;0,053018592;-1,8626517;3;1,8634062
17/04/2018;3,44;0,079580441;-1,5485998;3;1,5506432
18/04/2018;0,5;0,4901531;-1,1922729;3;1,2890946
19/04/2018;0,36;0,37382945;-0,88306999;3;0,95893747
20/04/2018;1,01;0,42134821;-0,70512342;3;0,82142156
21/04/2018;5,1;0,32550225;-0,45673171;3;0,56085253
22/04/2018;0,1;0,22804512;-0,30199879;3;0,37842813
23/04/2018;0,05;0,30505052;-0,044952415;4;0,30834484
24/04/2018;0,08;0,42590731;0,10064063;5;0,43763635
25/04/2018;0,29;0,4708133;0,27965608;5;0,54760635
26/04/2018;0,12;0,35466731;0,21021909;5;0,41228747
27/04/2018;0,08;0,054780647;0,25549391;6;0,26130071
28/04/2018;0,05;-0,14376962;0,10334485;8;0,17705892
29/04/2018;0,05;-0,21162544;0,25178668;7;0,32891011
30/04/2018;0,02;-0,30203164;0,3661221;7;0,47462457
01/05/2018;0,06;-0,42828152;0,56590587;7;0,70970029
02/05/2018;0,04;-0,40875918;0,544074;7;0,68051493
03/05/2018;0,09;-0,36376897;0,65026104;7;0,74509549
04/05/2018;0,04;-0,50455594;0,57714623;7;0,7665993
05/05/2018;0,06;-1,2139605;0,44655427;8;1,2934879
06/05/2018;0,09;-1,6864289;0,33955279;8;1,7202729
07/05/2018;0,1;-1,5887766;0,11974765;8;1,5932829
08/05/2018;0,11;-1,6888498;-0,13669769;1;1,694373
09/05/2018;0,08;-1,9654984;-0,41599393;1;2,0090384
10/05/2018;0,11;-2,0348577;-0,49597991;1;2,0944312
11/05/2018;0,03;-2,0174882;-0,69546604;1;2,1339943
12/05/2018;0,15;-2,0783472;-0,91724265;1;2,2717528
13/05/2018;0,5;-2,3201554;-1,0976564;1;2,5667043
14/05/2018;0,57;-2,190243;-1,16205;1;2,4794202
15/05/2018;1,07;-1,8495517;-1,1889566;1;2,1987405
16/05/2018;0,45;-1,6316742;-1,2110164;1;2,0319748
17/05/2018;0,24;-1,468318;-1,3958055;1;2,0258901
18/05/2018;0,31;-1,2262402;-1,5980427;2;2,0143003
19/05/2018;0,26;-1,1982733;-1,740163;2;2,1128242
20/05/2018;0,33;-1,2470933;-1,7169131;2;2,122035
